firm_id,year,leverage,current_ratio,quick_ratio,roa,roe,gross_margin,interest_coverage,asset_turnover,cash_ratio,revenue_growth,stock_volatility,ln_market_cap,momentum_12m,turnover_rate,esg_score,env_score,soc_score,gov_score,credit_risk_score
36,2020,0.1606,2.6167,2.035,0.0548,0.0543,0.3416,3.9789,0.5014,0.6522,-0.2513,0.3591,23.921,0.1419,4.152,63.4586,68.627,63.1659,,24.4819
36,2021,0.5278,2.418,1.6443,0.0899,0.1843,0.4011,16.7978,0.4136,0.5344,0.0955,0.3754,26.5592,0.301,2.138,71.1552,71.2436,62.5015,81.7665,27.359
36,2022,0.5829,1.7533,1.0222,0.0951,0.2377,0.3216,10.3612,0.6263,0.2678,0.2919,0.427,23.223,0.3022,6.0259,55.7218,53.3832,60.4686,56.407,43.1786
36,2023,0.298,2.3068,1.3652,0.1013,0.1177,0.2772,9.7406,0.3764,0.6976,-0.0067,0.2951,23.3323,0.1458,1.3478,68.1181,62.0382,66.2194,68.8781,13.9811
37,2020,0.4119,1.9207,1.4654,0.0279,0.0943,0.2866,1.4748,0.5226,0.4304,0.2981,0.419,22.0891,0.0076,2.4834,,51.4804,36.885,41.9117,41.6966
37,2021,0.3223,1.5505,0.9472,0.0488,0.0724,0.2846,2.1213,0.4855,0.4298,-0.1488,0.5454,22.9797,-0.2981,1.9156,38.6413,34.8379,49.6766,38.6824,35.2262
37,2022,0.4088,1.7913,1.1722,0.0546,0.1134,0.1644,5.5655,0.5415,0.3496,0.081,0.5359,23.6364,0.2338,1.6691,57.9304,55.1401,60.1934,63.7691,31.8567
37,2023,0.4616,1.9402,1.6242,0.0272,0.0389,0.3057,5.7527,0.8817,0.4439,0.3781,0.4969,22.4539,0.0638,2.131,64.9927,62.9212,65.7624,61.9597,52.8686
38,2020,0.4614,2.0137,1.4586,0.0385,0.083,0.2286,1.4112,0.3244,0.6371,-0.1747,0.4946,22.8745,-0.1295,6.5882,,13.413,30.7195,26.3317,47.9367
38,2021,0.28,2.184,1.7309,0.0226,0.0335,0.2527,1.4897,0.2109,0.9616,0.0735,0.395,21.4724,0.2808,2.9203,40.8996,32.4631,46.2358,36.4537,42.7808
38,2022,0.4247,2.4176,1.405,0.0242,0.0591,0.2312,1.2249,0.4327,0.5263,0.1435,0.5193,21.796,-0.3739,1.8297,39.5766,30.5665,39.6898,47.7174,52.2448
38,2023,0.5973,1.5385,0.9987,0.0279,0.0652,0.2011,6.2338,0.3463,0.571,0.05,0.4539,20.7499,0.3866,1.0895,40.6148,40.3596,,43.347,50.8281
39,2020,0.4906,1.2473,1.0211,0.0296,0.0891,0.3023,1.5691,0.1645,0.259,-0.0215,0.5213,21.5929,-0.0459,1.1495,46.8691,45.5365,47.7197,47.4126,50.7696
39,2021,0.42,1.7474,1.386,0.0569,0.0682,0.3175,3.3664,1.1036,0.5724,-0.0882,0.3799,22.1619,0.1126,2.0788,52.1942,55.0586,44.9002,47.8042,40.4674
39,2022,0.3463,1.7922,1.3747,0.0112,0.0361,0.3912,3.3392,0.6865,0.4143,0.1009,0.4206,21.6956,-0.0719,1.9801,39.3133,44.9328,47.2713,39.0504,44.1574
39,2023,0.3997,1.5521,1.1272,0.0574,0.098,0.3003,5.5931,0.7167,0.4064,0.0373,0.4573,21.3468,-0.4055,2.4302,42.7147,34.7498,,42.4625,43.2684
40,2020,0.6107,1.8726,1.181,0.0639,0.1438,0.2809,2.4985,0.4896,0.3051,-0.1598,0.421,25.0492,0.045,0.8728,72.1662,64.9324,72.5881,72.2125,48.3237
40,2021,0.2474,2.487,1.8047,0.0592,0.1177,0.3809,11.6407,0.6494,0.4735,0.3233,0.4141,23.287,0.2063,2.5965,70.9463,64.6778,68.2366,81.3711,29.3119
40,2022,0.4932,1.5315,0.8656,0.0773,0.1895,0.1439,2.5961,0.4635,0.4324,-0.0417,0.3315,22.2611,0.2865,4.5443,55.6662,59.8686,63.054,45.5405,43.9771
40,2023,0.4091,2.5193,1.5385,0.0788,0.0919,0.5085,10.9256,0.7601,0.7371,-0.1347,0.2734,22.8031,0.0632,6.1191,45.8163,56.9019,44.8138,34.8103,35.6785
41,2020,0.4147,1.443,1.018,0.111,0.1932,0.3606,2.2931,0.5919,0.3287,0.0287,0.4941,23.6887,-0.4087,1.0542,56.2853,41.7048,58.7164,64.5903,40.6872
41,2021,0.2988,2.1727,1.1962,0.0416,0.0735,0.5233,5.497,0.5409,0.6764,-0.034,0.5724,23.9646,-0.2607,1.8209,64.7198,71.926,62.1874,63.8541,30.8102
41,2022,0.3464,2.6737,1.6568,0.1137,0.1828,0.25,15.7666,0.5574,0.8131,0.0818,0.4075,24.0056,0.6402,1.7734,58.4271,62.0416,61.1389,52.5711,16.3004
41,2023,0.3932,2.3914,1.4245,0.0737,0.1518,0.2261,8.8952,0.9863,0.5237,-0.0969,0.2674,24.0691,-0.1484,2.9237,54.0027,53.6115,56.9422,52.4453,24.9048
42,2020,0.3436,1.9785,1.2933,0.0492,0.1011,0.3452,6.5237,0.5868,0.5078,0.1929,0.3259,22.694,0.4584,1.4771,67.7362,,67.1548,60.5693,24.9948
42,2021,0.4926,2.5388,2.0501,0.0291,0.0627,0.313,1.964,0.3635,0.7225,0.329,0.4603,22.7812,-0.1829,6.3037,42.0806,30.4009,45.8424,35.2478,43.1317
42,2022,0.4754,1.764,1.4716,0.032,0.1065,0.3389,3.1369,0.6278,0.7957,0.1275,0.4989,22.4242,0.0498,2.7781,53.3236,48.964,58.7149,57.2557,47.1625
42,2023,0.7099,0.8003,0.4798,0.0041,0.0327,0.3155,9.9223,0.6674,0.2029,-0.1612,0.3042,22.4182,0.2364,2.556,38.7156,37.3833,36.7594,41.274,57.5612
43,2020,0.5491,1.5473,0.9583,0.0338,0.068,0.171,2.8825,0.5179,0.285,-0.1369,0.4625,20.6114,-0.239,6.0276,33.4289,21.4984,46.1564,38.7976,61.1327
43,2021,0.2111,1.327,1.067,0.0996,0.1152,0.1383,5.7757,0.5375,0.3421,0.1118,0.4437,21.3722,0.4352,2.6966,40.9858,43.8649,34.5208,46.4415,27.8064
43,2022,0.61,1.2314,0.741,-0.0079,0.0045,0.2981,3.564,0.3583,0.2622,-0.2814,0.4965,23.1899,0.0572,3.3206,34.2656,40.7361,30.1463,37.4742,62.3531
43,2023,0.439,1.985,1.5332,0.0088,-0.0003,0.1517,2.724,0.5705,0.5996,-0.1548,0.4054,22.7674,0.1446,1.8675,46.4916,54.0455,54.148,41.1207,40.154
44,2020,0.693,1.4166,0.8155,0.0768,0.242,0.1715,6.7826,0.3376,0.373,-0.2011,0.2795,23.6209,0.0078,1.3699,52.1213,47.0142,57.1564,46.1535,41.9999
44,2021,0.603,2.0399,1.5187,0.0628,0.1533,0.2776,5.8961,0.4964,0.8922,0.1326,0.4378,23.2325,0.2657,2.0033,57.5278,55.9791,55.1873,59.0479,35.971
44,2022,0.3702,1.5033,0.9466,0.0771,0.1295,0.3305,3.7282,0.4199,0.3234,0.481,0.4982,23.3808,0.4636,8.1132,48.5902,47.7993,48.9678,48.5267,36.9493
44,2023,0.5263,2.1398,1.658,0.0507,0.1032,0.4735,1.8187,0.8132,0.6051,-0.1323,0.3987,21.4133,0.0406,3.7304,30.3948,34.3844,28.7533,32.8061,61.6268
45,2020,0.3855,1.1377,0.803,0.0212,0.0082,0.3576,5.8513,1.0202,0.2075,0.2164,0.463,22.958,0.4655,3.1182,38.7946,42.6894,37.2977,36.6112,41.5371
45,2021,0.4362,2.4147,1.4577,0.0453,0.1036,0.4208,5.3758,0.3472,0.5545,-0.0097,0.3703,22.9011,-0.084,1.6683,39.9221,34.3071,50.121,43.403,40.7025
45,2022,0.5298,1.5546,1.0426,-0.0224,-0.0558,0.3456,2.7282,0.5478,0.507,-0.1509,0.3456,23.15,0.2518,4.2872,69.3295,70.8044,71.6177,66.0489,45.7156
45,2023,0.6111,2.1369,1.505,0.0025,0.0468,0.2993,6.4915,0.4847,0.8835,0.3478,0.5158,22.5025,0.1503,1.3787,55.9514,49.3364,52.4469,63.6632,52.1171
46,2020,0.5542,1.3998,1.1881,0.0795,0.1845,0.5157,4.7018,0.6609,0.6048,0.4789,0.4408,21.934,-0.2009,1.2417,69.1504,71.6714,,75.7084,47.5528
46,2021,0.4481,2.6307,1.826,0.0866,0.1822,0.1707,4.7371,0.5704,0.5319,0.1639,0.4495,21.5158,0.119,2.0556,40.5549,45.5652,,35.6382,41.2657
46,2022,0.7274,1.3115,0.7808,0.1099,0.4158,0.2807,9.1095,0.47,0.4384,0.1831,0.5023,22.7641,0.1125,7.2228,43.197,44.2959,41.0686,46.7355,55.4165
46,2023,0.3733,1.3205,0.9462,0.0728,0.1425,0.2742,6.9915,0.5698,0.5143,0.1156,0.3113,23.4876,-0.1243,7.0213,,66.4922,66.0926,,34.7578
47,2020,0.1886,2.3934,1.4745,0.0036,0.0158,0.4042,6.7777,0.5037,0.4662,0.0971,0.3321,24.0144,0.2095,2.1693,61.1426,65.5131,49.3277,65.7472,30.4856
47,2021,0.2093,2.8662,2.3327,0.0543,0.0734,0.2392,5.2587,1.0363,1.346,0.1885,0.3853,22.4463,0.1623,1.9404,44.3405,41.7792,54.9704,46.9729,25.8545
47,2022,0.5885,2.2155,1.7729,0.1113,0.2923,0.3929,18.7753,0.3995,0.8863,0.2459,0.3306,22.6883,0.1026,1.197,60.2631,57.4687,60.0766,59.0833,36.3246
47,2023,0.3914,2.5787,1.5178,0.118,0.2436,0.3727,3.5431,0.6083,0.7953,0.4199,0.4421,22.813,0.0977,2.8264,63.4318,64.3474,67.29,56.1047,28.3295
48,2020,0.4767,2.0618,1.4979,0.0828,0.1529,0.3481,5.4576,0.6729,0.6152,-0.0191,0.4101,22.1029,0.0194,2.9476,27.7179,16.8017,33.0902,32.96,45.2858
48,2021,0.3688,1.6228,1.2317,0.0433,0.0844,0.3605,3.8146,0.654,0.3944,0.1118,0.3317,21.6065,-0.0277,4.0341,41.3652,29.771,44.6338,40.7541,36.8711
48,2022,0.3912,2.1771,1.3618,0.0058,0.0094,0.4184,4.8197,0.4872,0.7213,0.0641,0.4253,21.3621,0.0849,4.286,35.2204,30.0954,38.9312,37.0286,47.1218
48,2023,0.3568,1.9036,1.4047,0.0392,0.0711,0.268,7.13,0.9487,0.5859,0.2568,0.4412,21.6759,-0.1231,2.4628,42.3492,36.3045,51.3399,38.2262,42.996
49,2020,0.4613,1.7522,1.2069,0.0704,0.1316,0.3693,4.6145,0.238,0.7104,0.5536,0.4532,23.4845,0.7808,3.5895,61.3042,55.2759,75.1558,52.7773,28.8509
49,2021,0.3896,2.1832,1.5165,0.1159,0.1466,0.2535,7.8401,0.3543,0.4605,0.3104,0.4116,22.4314,-0.2386,1.9149,67.8634,55.9431,57.4169,83.7242,20.2587
49,2022,0.498,1.7628,1.2611,0.0561,0.1078,0.2003,4.6218,0.7156,0.4721,0.2308,0.4497,22.5645,-0.0848,3.5556,43.3726,46.9779,34.9613,48.2507,44.2282
49,2023,0.4556,2.5523,1.8403,0.0648,0.139,0.4709,3.4428,0.386,0.9339,0.2755,0.4135,24.0532,-0.0251,2.1094,57.6286,53.624,49.0417,72.6782,38.5001
50,2020,0.3727,1.7967,1.3708,0.0582,0.0775,0.2252,9.3746,0.377,0.6173,0.3265,0.3866,21.8615,0.5894,3.4203,41.9135,45.6748,25.1841,46.9314,36.6163
50,2021,0.2372,1.9463,1.3346,0.0686,0.1083,0.357,6.8168,0.4553,0.536,0.5339,0.3434,22.7587,-0.2492,3.2846,43.1761,48.1077,38.4481,37.0322,18.381
50,2022,0.2265,1.9013,1.4579,0.0751,0.1007,0.3466,3.4108,0.4008,0.7225,-0.2046,0.4243,23.7327,0.1865,2.8134,60.211,63.3016,48.4552,59.9122,30.5701
50,2023,0.8387,2.1161,1.4723,0.0256,0.1551,0.3897,7.4022,0.7081,0.746,0.1919,0.3894,22.2526,0.1184,4.0441,32.2454,27.3254,36.2287,31.3765,77.5806
51,2020,0.64,1.3256,0.9927,0.0143,0.058,0.1325,2.2681,0.788,0.4487,-0.3828,0.5534,22.0802,0.1362,1.2396,55.4686,54.734,65.1174,57.3543,56.3019
51,2021,0.6264,2.0963,1.3184,0.085,0.2412,0.3584,3.5418,0.5685,0.4769,0.2494,0.5292,23.3912,0.3562,1.5961,54.1475,57.0817,60.5136,44.8188,43.8141
51,2022,0.3388,1.6387,1.1676,0.0075,0.0198,0.2944,3.4512,0.8368,0.5448,0.1988,0.451,22.6868,0.3854,2.3749,42.9349,49.5412,42.0147,36.925,40.4591
51,2023,0.4271,2.151,1.4851,0.1062,0.2057,0.2462,7.0444,0.3152,0.6547,0.0017,0.4301,23.8268,-0.0305,1.321,42.6346,40.149,40.9319,39.5542,31.4278
52,2020,0.283,2.4107,1.5444,0.0182,0.0294,0.3083,4.5765,0.5657,0.8173,-0.3497,0.3621,23.9624,0.1799,2.2179,60.0072,52.5336,70.117,52.7671,36.6239
52,2021,0.2218,2.8556,1.624,0.0563,0.0395,0.4214,9.3533,0.941,0.7774,0.1255,0.271,23.2831,-0.3391,2.254,,49.7128,56.617,52.6865,22.4862
52,2022,0.338,2.5473,1.7909,0.0919,0.1313,0.3754,7.0462,0.8112,0.7591,0.1497,0.3731,23.5345,0.1221,5.2323,40.8942,45.4983,48.7923,41.3662,25.4727
52,2023,0.6069,1.7219,0.9521,0.0528,0.0981,0.2814,3.333,0.9748,0.2442,0.0815,0.4152,23.0402,-0.1279,2.9191,46.3816,57.3096,43.0107,43.0561,47.2481
53,2020,0.6525,0.8763,0.5845,-0.0411,-0.1051,0.0998,5.0601,0.4334,0.1803,-0.1095,0.516,21.6085,-0.1208,4.5481,35.3216,35.6977,31.4803,40.3196,62.2621
53,2021,0.4074,2.0835,1.3776,0.016,0.045,0.1142,1.1698,0.7921,0.5067,-0.151,0.5272,20.5301,-0.4827,3.1608,43.9943,40.0767,53.8195,41.4409,58.7129
53,2022,0.5001,1.0297,0.7621,0.0015,0.0218,0.2719,0.7376,0.4627,0.3509,-0.0052,0.5696,20.8634,0.0298,2.0796,24.7867,19.2646,26.7487,27.6737,65.8219
53,2023,0.6452,0.3,0.2539,-0.0104,-0.0195,0.0835,2.7139,0.6963,0.1339,-0.1459,0.4462,20.6572,-0.5046,2.9062,36.8727,27.2605,36.953,37.9577,67.8432
54,2020,0.3904,1.0549,0.8518,0.019,0.0505,0.2572,0.8944,0.9271,0.4991,0.2135,0.3775,22.7951,0.0676,3.9146,40.7256,44.673,34.6237,37.5556,43.7583
54,2021,0.4886,0.9664,0.8142,0.0298,0.0268,0.4978,7.0969,0.3995,0.3745,0.0423,0.5596,21.1619,-0.2943,4.9367,49.3807,55.6991,43.3319,53.4985,50.5593
54,2022,0.5327,1.7866,1.4923,0.0123,0.0242,0.296,3.0253,0.2612,0.7538,-0.2558,0.5071,22.7547,-0.2031,2.5443,34.4634,38.8862,36.4251,33.0944,47.1308
54,2023,0.5144,2.5406,1.4538,0.1112,0.2008,0.3355,1.3919,1.1492,0.6797,0.1005,0.4001,22.6242,0.3206,1.1927,,,54.1526,60.0597,33.6179
55,2020,0.5185,0.7245,0.4598,0.0201,0.0345,0.155,1.5456,0.6671,0.1842,0.125,0.441,20.7964,0.1497,1.1515,39.9078,36.7645,36.5477,46.5988,55.7013
55,2021,0.3888,1.4412,0.9211,0.0219,0.0681,0.1497,1.1286,0.5258,0.4268,0.3514,0.4316,23.0298,0.3055,2.309,57.66,46.8541,59.384,62.3852,40.437
55,2022,0.4017,1.7771,1.0153,0.0171,0.0504,0.3322,3.802,0.5144,0.3962,0.2276,0.4419,23.86,0.4089,0.8446,57.748,57.821,50.5182,58.3633,38.674
55,2023,0.3514,2.2929,1.8435,0.0739,0.1272,0.214,1.1027,0.2373,0.7536,-0.1224,0.4984,22.408,-0.2082,6.6695,41.6297,43.5401,37.6161,45.3092,46.9202
56,2020,0.294,1.437,1.1763,-0.0277,-0.0428,0.3465,3.3522,0.5966,0.6692,0.2975,0.662,22.78,0.3621,3.6637,29.6593,35.7971,,27.9566,44.1088
56,2021,0.4475,1.977,1.4462,0.0496,0.0698,0.2825,2.7548,0.4439,0.6469,-0.1799,0.4456,22.34,-0.333,1.9782,45.123,44.8201,42.5239,38.087,41.2503
56,2022,0.6154,1.2053,0.9851,0.0082,0.025,0.5507,1.6838,0.5605,0.2809,0.0357,0.5224,20.0845,0.1575,1.5608,28.2208,22.9095,30.3796,40.1665,69.4548
56,2023,0.347,2.5843,1.9752,-0.0359,-0.0328,0.1738,2.6344,0.5555,0.8559,0.152,0.3488,19.6234,-0.1752,4.5451,27.6783,27.6178,24.6839,26.6598,43.6211
57,2020,0.5355,1.5051,1.0267,-0.0046,-0.0017,0.2733,3.5158,0.1421,0.5992,0.3009,0.4229,21.787,-0.2493,1.5577,35.4785,32.6346,35.8419,34.9824,55.9308
57,2021,0.568,1.7208,1.0238,0.0465,0.076,0.1952,6.3871,0.6676,0.2918,0.4067,0.5316,21.7334,0.1823,1.6338,,49.4015,46.9144,50.979,47.3901
57,2022,0.2272,2.0213,1.693,0.0111,0.0164,0.3686,2.1964,0.5919,0.9987,0.2962,0.4655,21.4759,0.265,1.8534,47.4038,47.1124,45.2933,49.6096,38.1204
57,2023,0.4334,1.5609,1.1826,0.0435,0.0385,0.3131,3.0861,0.6246,0.7045,0.0399,0.12,22.1083,0.254,2.8779,58.3644,67.4132,49.3359,54.6529,35.0424
58,2020,0.5525,2.6148,1.716,0.1527,0.3572,0.2955,6.3497,0.51,0.7657,0.2773,0.381,25.0376,0.2525,3.7077,70.6616,69.0177,75.6675,69.6978,24.7284
58,2021,0.4802,1.5081,0.8876,0.0709,0.1226,0.2951,5.7221,0.5597,0.3252,0.155,0.5388,22.1002,0.1384,4.9349,45.5427,35.4342,57.3947,49.1358,47.4479
58,2022,0.11,1.8913,1.4936,0.0498,0.0315,0.4932,5.1546,0.5881,0.3779,0.033,0.1796,23.916,0.3108,4.5836,67.3046,65.1779,67.023,73.7464,19.924
58,2023,0.4178,2.3676,1.8718,0.0785,0.1512,0.4998,7.593,0.6124,0.4781,0.1574,0.4434,25.8676,0.283,2.7193,,83.0646,68.5735,80.7354,34.5673
59,2020,0.425,1.7949,1.2796,0.0003,0.0117,0.1015,1.5629,0.6638,0.4937,0.3434,0.2585,20.3152,0.089,4.5279,40.5013,25.4181,55.282,45.4314,51.369
59,2021,0.5987,1.0954,0.9311,0.005,0.0172,0.1981,2.6808,0.6145,0.4879,0.1473,0.544,22.1181,0.0226,1.9435,43.5181,46.1022,48.7733,35.2791,58.9157
59,2022,0.4258,1.5761,1.0496,0.0168,0.0731,0.3983,2.1296,1.1501,0.6086,0.3961,0.4739,20.9113,0.1734,1.0937,41.2144,34.6787,46.1667,39.0181,46.8184
59,2023,0.5112,0.8981,0.7478,0.0203,0.0543,0.2172,2.8199,0.4105,0.2275,-0.1716,0.2887,21.6891,-0.4475,1.9434,42.8886,39.5374,47.2353,43.7227,51.58
60,2020,0.3279,2.6327,1.9458,0.123,0.1701,0.349,5.3175,0.4724,0.8186,0.0548,0.4122,24.3353,0.0868,1.8164,57.8328,60.4052,57.4952,55.3453,29.4543
60,2021,0.3666,2.5798,1.9888,0.0868,0.1474,0.4513,5.2091,1.0802,0.8464,0.2246,0.4422,24.6292,-0.1842,1.9818,53.3862,48.5204,47.4567,60.4615,31.7095
60,2022,0.2851,2.4616,2.0312,0.056,0.0726,0.2451,8.7979,0.5159,0.7781,0.2896,0.3731,24.8988,0.2407,1.6826,49.1863,45.0742,61.6385,47.4705,19.8595
60,2023,0.3689,2.2251,1.7786,0.1056,0.1927,0.2478,3.2656,0.7966,0.7808,0.1024,0.4234,22.533,0.5299,2.1586,63.3149,58.1784,,60.367,33.8101
61,2020,0.3639,1.0125,0.6446,0.0496,0.0835,0.2043,2.9619,0.5794,0.3698,0.1685,0.4426,22.1684,-0.1574,3.7062,,31.6838,20.1279,34.4246,41.7702
61,2021,0.6141,0.5618,0.4552,0.0018,0.0123,0.3138,1.3399,0.501,0.1837,0.1391,0.3547,19.9784,-0.052,6.4085,,25.0644,11.3401,18.5142,72.852
61,2022,0.5422,1.2935,0.9209,0.0029,-0.0225,0.3229,2.3264,0.8142,0.2746,-0.2277,0.5332,21.4352,0.1466,1.1472,42.1836,42.4085,45.0243,42.8104,60.9891
61,2023,0.3425,1.6212,0.9135,0.0124,0.02,0.2682,1.7799,0.6753,0.4411,0.1301,0.6455,20.8247,-0.6038,1.4278,16.1392,23.9213,,11.4342,52.3797
62,2020,0.5968,1.7609,1.3245,0.0298,0.0728,0.2617,8.2742,0.2971,0.3457,0.2584,0.5251,22.563,-0.1042,1.8299,33.6204,39.5315,34.1895,34.7976,49.4163
62,2021,0.4406,1.5985,1.1188,-0.0234,-0.0624,0.3794,4.122,0.5883,0.6478,0.122,0.2722,22.5218,0.1231,3.9863,41.3126,27.3627,36.6111,51.6231,49.0098
62,2022,0.4339,2.3031,1.6375,0.0805,0.1377,0.3062,5.2243,0.3686,0.948,-0.2203,0.2679,22.5056,-0.6247,2.4535,71.0668,74.0828,72.2423,68.7638,26.1363
62,2023,0.5542,2.2195,1.4947,0.0694,0.1643,0.337,2.3276,0.9125,0.4219,0.0262,0.3563,21.3327,-0.2006,1.8926,64.4322,72.9777,57.1241,64.7503,45.6306
63,2020,0.4956,1.6949,0.9648,0.0867,0.1719,0.3686,5.7934,1.1068,0.4272,0.1564,0.295,23.1435,0.3213,3.8898,,48.8616,46.2925,50.0829,33.3665
63,2021,0.5743,1.9108,1.1542,0.0367,0.0579,0.4644,3.9142,1.1614,0.6107,-0.0532,0.4009,23.1475,0.337,4.385,61.1658,53.8272,58.9992,56.0013,43.1927
63,2022,0.4086,1.7828,1.3851,0.0534,0.0849,0.2866,1.5096,0.6332,0.5715,0.248,0.4488,23.4791,0.1479,2.6929,50.0372,45.0365,39.2085,61.7968,41.8746
63,2023,0.5835,1.594,0.9887,0.0529,0.1177,0.2572,3.2899,0.4563,0.4129,0.2121,0.3048,22.4816,0.2718,1.8074,47.2464,41.5246,51.6492,50.0904,46.9373
64,2020,0.4145,2.1681,1.6008,0.0733,0.1291,0.4485,6.3236,0.6242,0.9438,0.1471,0.4392,22.3206,0.1725,3.1116,38.5303,44.1288,40.2506,47.9304,27.1291
64,2021,0.4803,2.6237,1.8695,0.0663,0.1293,0.4422,3.0243,0.3769,0.6182,0.1129,0.4383,23.928,0.2365,2.419,78.8183,86.7779,67.9471,72.4455,34.4182
64,2022,0.4623,2.3523,1.45,0.0662,0.1149,0.2736,4.7778,1.4024,0.6296,0.1482,0.3427,22.9405,0.0247,2.4097,38.089,36.6159,36.8495,44.5954,36.8517
64,2023,0.5759,2.1562,1.3674,0.0691,0.1538,0.2191,4.7224,0.8849,0.3969,0.1088,0.3767,23.4231,0.1262,2.1039,55.8402,,60.1486,58.6742,47.4759
65,2020,0.4951,1.8081,1.2025,0.0916,0.1827,0.4393,5.3258,0.6199,0.4279,-0.1108,0.2234,22.8755,-0.0431,4.3167,55.7011,59.4056,52.5791,59.034,28.6729
65,2021,0.3421,1.8218,1.4831,0.1068,0.1815,0.1832,11.7065,0.8178,0.8125,0.0445,0.3515,24.738,0.433,3.08,72.4546,67.3312,74.8803,67.1273,30.0178
65,2022,0.3588,2.1043,1.7516,0.0262,0.0465,0.1432,1.7827,0.4508,0.8771,0.0996,0.4141,21.9419,0.4408,4.5624,65.7128,68.4113,59.4695,68.6067,44.6522
65,2023,0.3889,2.6442,1.7611,0.0672,0.1384,0.3104,19.6069,0.3523,0.8175,0.3809,0.3879,23.2324,0.4679,5.3024,46.134,50.2533,43.0888,53.3224,29.6012
66,2020,0.3213,2.7935,1.5751,0.0473,0.0923,0.3142,4.6167,0.2264,0.4566,0.2295,0.4254,23.1346,-0.0121,3.4195,45.2411,57.4297,28.5752,48.504,30.4773
66,2021,0.2916,1.1173,0.8159,0.0388,0.0848,0.2026,6.2243,0.5674,0.4469,0.3631,0.4215,22.023,-0.1596,2.1102,38.3115,41.971,40.1378,37.8383,31.1352
66,2022,0.1268,3.3991,2.2953,0.0198,0.05,0.3388,5.8393,0.505,0.8133,-0.1341,0.3601,23.6178,0.4313,4.573,64.3216,65.5092,64.9762,60.5185,24.7448
66,2023,0.1995,2.513,1.7533,0.0703,0.1191,0.3449,1.9614,0.6755,0.7666,0.0568,0.402,24.6899,0.2515,3.4309,64.7582,66.4707,66.2931,,19.7304
67,2020,0.7415,1.6467,1.124,0.0427,0.142,0.2089,1.4735,0.5517,0.3729,0.4255,0.528,21.4952,0.0876,9.991,38.8756,38.7188,44.1246,43.5007,66.6508
67,2021,0.3706,1.1695,0.8728,0.0374,0.0723,0.458,2.5491,0.6634,0.3773,-0.0587,0.4173,22.7068,-0.1164,3.1742,46.496,50.6956,40.7516,47.6916,35.4818
67,2022,0.7425,1.1288,0.7239,0.0222,0.1106,0.2811,4.5747,0.7591,0.3234,-0.0949,0.483,19.4739,0.0963,3.853,56.8834,57.2736,49.2645,63.3483,69.7081
67,2023,0.5307,1.8911,1.5465,0.0434,0.1205,0.358,1.2636,0.306,0.5709,0.0075,0.4286,21.951,-0.259,3.1431,,56.0333,45.9068,49.7509,51.4967
68,2020,0.4818,1.1006,0.7444,0.0682,0.1162,0.1171,1.5962,0.7769,0.3179,0.4114,0.4001,21.548,0.1575,2.5869,46.2601,40.9274,58.1806,52.5757,43.408
68,2021,0.2835,0.7016,0.4578,0.0181,0.0384,0.1243,3.1923,0.4664,0.1795,-0.0647,0.4856,21.3212,0.3566,2.3884,23.6788,27.1099,18.9333,22.7003,40.6166
68,2022,0.4733,1.7926,1.4823,-0.0015,-0.0014,0.3025,4.0324,0.6751,0.7324,0.1614,0.3945,22.9486,0.4275,3.1491,58.5502,47.8734,66.8884,63.6837,41.6275
68,2023,0.7419,1.2004,0.7892,0.0193,0.1119,0.4087,3.265,0.826,0.3475,0.1123,0.4891,21.3978,0.166,3.5275,37.2798,39.3166,39.6238,34.4634,70.2462
69,2020,0.588,2.5335,1.4566,0.1338,0.2969,0.2429,3.4807,0.8283,0.8118,-0.2134,0.3685,23.5408,-0.2095,4.8414,,54.3907,56.7755,51.7501,31.9687
69,2021,0.433,2.0194,1.2048,0.0365,0.049,0.3367,2.1807,0.5779,0.3221,0.121,0.3518,23.1628,0.1695,3.1722,,62.2063,46.8968,52.1988,44.2617
69,2022,0.2832,2.0525,1.5687,0.0732,0.0659,0.1834,5.8628,0.5894,0.4068,-0.005,0.3792,21.286,0.6082,2.1566,47.5328,45.9162,56.9039,40.7725,32.375
69,2023,0.3093,2.329,1.6738,0.0878,0.1301,0.2288,9.9252,0.7841,0.5289,0.2156,0.3658,21.8918,-0.1455,2.3084,,53.717,49.0034,55.766,25.9936
70,2020,0.3509,2.2739,1.6153,-0.0318,-0.0037,0.2876,2.7056,0.3011,0.4709,0.3833,0.2981,23.0544,0.0196,1.4029,37.7493,35.7573,41.17,37.8529,42.8165
70,2021,0.6316,1.2213,0.7017,0.0496,0.1337,0.2228,1.6232,0.3751,0.3046,0.0051,0.4635,20.5287,0.3828,6.2377,40.1509,47.9404,41.2411,39.5194,63.4255
70,2022,0.6755,1.8405,1.1029,0.0564,0.1759,0.1514,2.5368,0.4908,0.353,0.0069,0.4496,21.6424,0.1865,2.0739,56.6108,53.6803,59.5832,60.7696,50.5965
70,2023,0.4874,1.4865,0.9942,0.031,0.0715,0.1505,4.2063,0.322,0.2541,0.5232,0.498,21.9606,0.6541,4.4093,40.8588,42.8592,43.5297,39.149,54.6659
71,2020,0.4831,1.4045,0.9612,-0.0106,-0.0229,0.0499,1.7439,0.4923,0.3354,-0.1085,0.4379,22.5661,-0.2299,3.1214,35.522,46.6053,30.4781,37.7849,42.6212
